1.0,0.814843192093,0.704175108804,0.656450738806,0.546672738754,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.546672738754,0.5,0
1.0,0.814843192093,0.704175108804,0.5,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.5,0,0
1.0,0.814843192093,0.704175108804,0.5,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.546672738754,0.5,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.333333333333,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.5,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.333333333333,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.333333333333,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.5,0.5,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.5,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.5,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.546672738754,0.5,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.5,0,0
1.0,0.814843192093,0.704175108804,0.5,0.5,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.607767729724,0.5,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.5,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.546672738754,0.5,0,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.5,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.546672738754,0.5,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.607767729724,0.5,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.5,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.546672738754,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.5,0
1.0,0.814843192093,0.704175108804,0.5,0.5,0,0
1.0,0.814843192093,0.704175108804,0.5,0.5,0,0
1.0,0.814843192093,0.704175108804,0.5,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.5,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.5,0.5,0,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.607767729724,0.5,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.546672738754,0.5,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.5,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.5,0.5,0,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.704175108804,0.656450738806,0.546672738754,0,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.333333333333,0,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.546672738754,0,0
1.0,0.814843192093,0.711324865405,0.656450738806,0.546672738754,0.5,0,0
1.0,0.814843192093,0.711324865405,0.618112175779,0.333333333333,0,0
1.0,0.814843192093,0.704175108804,0.618112175779,0.5,0,0
1.0,0.814843192093,0.577422872636,0.618112175779,0.546672738754,0,0
