1.0,0.923737101618,0.81588507642,0.631770152841,0.41777749026,0.416904810515,0.6,0,0
1.0,0.869811089019,0.70888874513,0.665275759993,0.550538974202,0.490098048641,0.4,0,0
1.0,0.869811089019,0.847843333181,0.665275759993,0.610549306458,0.490098048641,0.4,0,0
1.0,0.923737101618,0.81588507642,0.708481885427,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.847843333181,0.708481885427,0.550538974202,0.520110041244,0.4,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.610549306458,0.490098048641,0.6,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.550538974202,0.520110041244,0.6,0,0
1.0,0.923737101618,0.796734535216,0.669676735086,0.610549306458,0.520110041244,0.4,0,0
1.0,0.869811089019,0.796734535216,0.669676735086,0.610549306458,0.520110041244,0.4,0,0
1.0,0.923737101618,0.81588507642,0.708481885427,0.550538974202,0.490098048641,0.6,0,0
1.0,0.923737101618,0.796734535216,0.708481885427,0.683772233983,0.520110041244,0.6,0,0
1.0,0.869811089019,0.847843333181,0.8,0.683772233983,0.6,0.6,0,0
1.0,0.923737101618,0.81588507642,0.665275759993,0.550538974202,0.520110041244,0.4,0,0
1.0,0.923737101618,0.796734535216,0.704172265002,0.683772233983,0.6,0.6,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.550538974202,0.520110041244,0.4,0,0
1.0,0.923737101618,0.847843333181,0.704172265002,0.6,0.6,0.6,0,0
1.0,0.923737101618,0.796734535216,0.665275759993,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.81588507642,0.631770152841,0.683772233983,0.416904810515,0.6,0,0
1.0,0.923737101618,0.847843333181,0.704172265002,0.550538974202,0.490098048641,0.4,0,0
1.0,0.869811089019,0.847843333181,0.708481885427,0.683772233983,0.520110041244,0.4,0,0
1.0,0.923737101618,0.847843333181,0.665275759993,0.610549306458,0.490098048641,0.6,0,0
1.0,0.923737101618,0.796734535216,0.704172265002,0.610549306458,0.520110041244,0.4,0,0
1.0,0.869811089019,0.796734535216,0.669676735086,0.610549306458,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.550538974202,0.520110041244,0.4,0,0
1.0,0.923737101618,0.796734535216,0.704172265002,0.6,0.490098048641,0.4,0,0
1.0,0.923737101618,0.739622178038,0.704172265002,0.683772233983,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.5527864045,0.520110041244,0.6,0,0
1.0,0.923737101618,0.796734535216,0.665275759993,0.550538974202,0.520110041244,0.4,0,0
1.0,0.869811089019,0.847843333181,0.708481885427,0.683772233983,0.520110041244,0.6,0,0
1.0,0.923737101618,0.847843333181,0.665275759993,0.610549306458,0.490098048641,0.4,0,0
1.0,0.923737101618,0.847843333181,0.708481885427,0.550538974202,0.490098048641,0.4,0,0
1.0,0.923737101618,0.81588507642,0.708481885427,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.847843333181,0.708481885427,0.610549306458,0.520110041244,0.6,0,0
1.0,0.923737101618,0.81588507642,0.631770152841,0.41777749026,0.416904810515,0.6,0,0
1.0,0.923737101618,0.81588507642,0.631770152841,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.739622178038,0.704172265002,0.610549306458,0.520110041244,0.6,0,0
1.0,0.923737101618,0.81588507642,0.665275759993,0.550538974202,0.490098048641,0.4,0,0
1.0,0.923737101618,0.796734535216,0.665275759993,0.610549306458,0.490098048641,0.6,0,0
1.0,0.869811089019,0.796734535216,0.669676735086,0.610549306458,0.520110041244,0.4,0,0
1.0,0.923737101618,0.739622178038,0.631770152841,0.550538974202,0.490098048641,0.4,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.610549306458,0.520110041244,0.4,0,0
1.0,0.869811089019,0.847843333181,0.704172265002,0.6,0.6,0.6,0,0
1.0,0.869811089019,0.70888874513,0.665275759993,0.610549306458,0.490098048641,0.4,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.610549306458,0.490098048641,0.4,0,0
1.0,0.923737101618,0.81588507642,0.8,0.683772233983,0.520110041244,0.6,0,0
1.0,0.923737101618,0.81588507642,0.631770152841,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.81588507642,0.8,0.5527864045,0.520110041244,0.6,0,0
1.0,0.923737101618,0.81588507642,0.665275759993,0.610549306458,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.704172265002,0.6,0.6,0.6,0,0
1.0,0.869811089019,0.796734535216,0.669676735086,0.610549306458,0.490098048641,0.4,0,0
1.0,0.923737101618,0.81588507642,0.708481885427,0.610549306458,0.520110041244,0.4,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.550538974202,0.520110041244,0.4,0,0
1.0,0.869811089019,0.847843333181,0.8,0.683772233983,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.708481885427,0.683772233983,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.704172265002,0.6,0.490098048641,0.4,0,0
1.0,0.923737101618,0.739622178038,0.704172265002,0.550538974202,0.490098048641,0.6,0,0
1.0,0.923737101618,0.81588507642,0.8,0.683772233983,0.6,0.6,0,0
1.0,0.923737101618,0.847843333181,0.708481885427,0.610549306458,0.490098048641,0.6,0,0
1.0,0.923737101618,0.796734535216,0.704172265002,0.610549306458,0.520110041244,0.4,0,0
1.0,0.923737101618,0.847843333181,0.704172265002,0.550538974202,0.416904810515,0.6,0,0
1.0,0.923737101618,0.739622178038,0.704172265002,0.550538974202,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.665275759993,0.5527864045,0.520110041244,0.4,0,0
1.0,0.923737101618,0.796734535216,0.704172265002,0.610549306458,0.520110041244,0.4,0,0
1.0,0.869811089019,0.70888874513,0.665275759993,0.550538974202,0.520110041244,0.6,0,0
1.0,0.923737101618,0.847843333181,0.704172265002,0.610549306458,0.490098048641,0.6,0,0
1.0,0.923737101618,0.739622178038,0.631770152841,0.683772233983,0.520110041244,0.4,0,0
1.0,0.923737101618,0.847843333181,0.8,0.683772233983,0.520110041244,0.6,0,0
1.0,0.923737101618,0.847843333181,0.8,0.5527864045,0.520110041244,0.4,0,0
1.0,0.923737101618,0.81588507642,0.8,0.683772233983,0.6,0.6,0,0
1.0,0.869811089019,0.796734535216,0.704172265002,0.610549306458,0.520110041244,0.6,0,0
1.0,0.869811089019,0.796734535216,0.704172265002,0.610549306458,0.490098048641,0.6,0,0
1.0,0.923737101618,0.796734535216,0.665275759993,0.610549306458,0.490098048641,0.4,0,0
1.0,0.869811089019,0.796734535216,0.704172265002,0.550538974202,0.520110041244,0.6,0,0
1.0,0.923737101618,0.739622178038,0.631770152841,0.550538974202,0.520110041244,0.6,0,0
1.0,0.923737101618,0.81588507642,0.8,0.683772233983,0.520110041244,0.6,0,0
1.0,0.869811089019,0.847843333181,0.704172265002,0.550538974202,0.520110041244,0.6,0,0
1.0,0.869811089019,0.70888874513,0.665275759993,0.550538974202,0.416904810515,0.6,0,0
1.0,0.869811089019,0.847843333181,0.665275759993,0.550538974202,0.416904810515,0.6,0,0
